@relation pcrs
@attribute student_num integer
@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute course real
@attribute exm real
@attribute is_online integer
@attribute la35_c real
@attribute la35_np integer
@attribute la35_s integer
@attribute la35_ts integer
@attribute la36_c real
@attribute la36_np integer
@attribute la36_nrp integer
@attribute la36_s integer
@attribute la36_ts integer
@attribute la37_c real
@attribute la37_np integer
@attribute la37_s integer
@attribute la37_ts integer
@attribute la39_c real
@attribute la39_np integer
@attribute la39_s integer
@attribute la39_ts integer
@attribute la41_c real
@attribute la41_np integer
@attribute la41_s integer
@attribute la41_ts integer
@attribute la42_c real
@attribute la42_np integer
@attribute la42_s integer
@attribute la42_ts integer
@attribute la45_c real
@attribute la45_np integer
@attribute la45_nrp integer
@attribute la45_s integer
@attribute la45_ts integer
@attribute la47_c real
@attribute la47_np integer
@attribute la47_s integer
@attribute la47_ts integer
@attribute la48_c real
@attribute la48_np integer
@attribute la48_nrf integer
@attribute la48_nrp integer
@attribute la48_s integer
@attribute la48_ts integer
@attribute la49_c real
@attribute la49_np integer
@attribute la49_s integer
@attribute la49_ts integer
@attribute la50_c real
@attribute la50_np integer
@attribute la50_s integer
@attribute la50_ts integer
@attribute la52_c real
@attribute la52_np integer
@attribute la52_s integer
@attribute la52_ts integer
@attribute la54_c real
@attribute la54_np integer
@attribute la54_s integer
@attribute la54_ts integer
@attribute la55_c real
@attribute la55_np integer
@attribute la55_s integer
@attribute la55_ts integer
@attribute la56_c real
@attribute la56_np integer
@attribute la56_nrp integer
@attribute la56_s integer
@attribute la56_ts integer
@attribute la57_c real
@attribute la57_np integer
@attribute la57_nrp integer
@attribute la57_s integer
@attribute la57_ts integer
@attribute la58_c real
@attribute la58_np integer
@attribute la58_s integer
@attribute la58_ts integer
@attribute la59_c real
@attribute la59_np integer
@attribute la59_nre integer
@attribute la59_nrp integer
@attribute la59_s integer
@attribute la59_ts integer
@attribute la60_c real
@attribute la60_np integer
@attribute la60_s integer
@attribute la60_ts integer
@attribute la61_c real
@attribute la61_np integer
@attribute la61_nre integer
@attribute la61_nrp integer
@attribute la61_s integer
@attribute la61_ts integer
@attribute la62_c real
@attribute la62_np integer
@attribute la62_nrp integer
@attribute la62_s integer
@attribute la62_ts integer
@attribute la63_c real
@attribute la63_np integer
@attribute la63_nre integer
@attribute la63_nrf integer
@attribute la63_nrp integer
@attribute la63_s integer
@attribute la63_ts integer
@attribute la64_c real
@attribute la64_np integer
@attribute la64_nre integer
@attribute la64_nrp integer
@attribute la64_s integer
@attribute la64_ts integer
@attribute la67_c real
@attribute la67_np integer
@attribute la67_nre integer
@attribute la67_nrp integer
@attribute la67_s integer
@attribute la67_ts integer
@attribute la68_c real
@attribute la68_np integer
@attribute la68_nrp integer
@attribute la68_s integer
@attribute la68_ts integer
@attribute la82_c real
@attribute la82_np integer
@attribute la82_s integer
@attribute la82_ts integer
@attribute la83_c real
@attribute la83_np integer
@attribute la83_s integer
@attribute la83_ts integer
@attribute la84_c real
@attribute la84_np integer
@attribute la84_nrf integer
@attribute la84_nrp integer
@attribute la84_s integer
@attribute la84_ts integer
@attribute la87_c real
@attribute la87_np integer
@attribute la87_nrf integer
@attribute la87_nrp integer
@attribute la87_s integer
@attribute la87_ts integer
@attribute la91_c real
@attribute la91_np integer
@attribute la91_s integer
@attribute la91_ts integer
@attribute tst real
@data
2620,0.9130434782608695,0.9615384615384616,0.0,0.25,0.0,1,1.0,1,15,1445440259211,1.0,1,1,6,1445440465218,1.0,0,3,1444758487354,0.0,-1,6,1446125770594,0.0,-1,15,1444419016289,-1,-1,-1,-1,1.0,1,1,6,1445440982065,0.0,-1,24,1444419154138,0.0,-1,1,-1,57,1444323059889,1.0,0,3,1443394849524,1.0,0,3,1443394962765,1.0,0,3,1443395106576,1.0,0,3,1443394431443,0.0,-1,3,1443394550433,1.0,0,0,30,1446826923802,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,6,-1,42,1446126703516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,0,51,1446827395922,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,0,15,1446823327468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,9,1443062883829,1.0,0,72,1444756531149,1.0,0,2,0,45,1444756889855,0.0,-1,2,-1,24,1446126562383,-1,-1,-1,-1,0.3125
2621,0.8804347826086957,0.9663461538461539,0.9125,0.8,0.6933333333333334,1,1.0,0,3,1445015786206,0.0,-1,-1,18,1445016711705,1.0,0,72,1445208085102,1.0,0,21,1446233298820,-1,-1,-1,-1,1.0,0,6,1448044830863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443716181238,1.0,0,3,1443716255485,1.0,0,3,1443716302196,1.0,0,3,1443716040024,0.0,-1,3,1443716096173,1.0,0,0,6,1447176321726,1.0,0,-1,3,1448914088596,1.0,0,3,1448914124042,1.0,0,2,0,12,1446226845190,1.0,0,18,1448914672760,1.0,0,2,0,12,1448054420834,0.0,-1,-1,36,1447177849826,1.0,0,-1,1,0,9,1448056046856,1.0,0,-1,0,9,1447175995526,0.0,-1,16,-1,54,1449263539553,1.0,0,0,51,1449265207723,1.0,0,3,1443056688794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,2,0,30,1446234202411,1.0,0,18,1448918878289,0.8958333333333334
2622,0.9239130434782609,1.0,0.95,0.79,0.68,1,1.0,0,3,1445026434615,1.0,0,0,24,1445027375097,1.0,0,33,1445193196357,1.0,0,18,1446147932969,1.0,0,45,1444255529563,1.0,0,12,1447976018767,1.0,0,0,102,1445203109867,1.0,0,21,1444256139026,1.0,0,5,0,21,1444254323753,1.0,0,3,1443567971029,1.0,0,3,1443568007920,1.0,0,6,1443568071516,1.0,0,3,1443567862872,0.0,-1,3,1443567886723,1.0,0,0,42,1447205202999,1.0,0,-1,3,1448579782286,1.0,0,15,1448579740905,1.0,0,1,0,15,1446158948739,1.0,0,18,1448580830551,0.0,0,2,0,48,1447984577701,1.0,0,0,27,1447209711215,1.0,0,3,8,0,243,1447989234610,1.0,0,0,0,21,1447202477411,1.0,0,10,0,36,1449198216116,1.0,2,1,96,1449254393371,1.0,0,3,1442855093398,1.0,0,24,1444075746681,1.0,0,1,0,54,1444253902269,1.0,0,5,0,48,1446160798343,1.0,0,42,1449195539630,0.7291666666666666
2624,0.7391304347826086,1.0,0.0,0.43,0.36666666666666664,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,30,1444338987454,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,51,1444339170040,1.0,0,-1,0,6,1444336540168,1.0,0,3,1443655714885,1.0,0,3,1443655747145,1.0,0,3,1443655781201,1.0,0,15,1443655276342,0.0,-1,3,1443655337725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443048088085,1.0,0,3,1444150596732,1.0,0,-1,0,48,1444340062969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5416666666666666
2626,0.9891304347826086,0.9519230769230769,0.975,0.89,0.8666666666666667,1,1.0,0,3,1444679175699,1.0,0,0,6,1444679660660,1.0,0,9,1444680274094,1.0,0,3,1445897003789,1.0,0,9,1444272425854,1.0,0,9,1447793852687,1.0,0,0,6,1444680585134,1.0,0,3,1444272839831,1.0,0,-1,0,6,1444271747727,1.0,0,3,1443300656619,1.0,4,36,1443304534643,1.0,0,3,1443305930557,1.0,0,3,1443300478226,0.0,-1,3,1443300576896,1.0,0,0,21,1446483250903,1.0,0,-1,3,1448828272346,1.0,0,9,1448828342677,1.0,0,-1,0,33,1445898783117,1.0,0,6,1448828586855,1.0,0,5,0,51,1447878936450,1.0,0,-1,3,1446483922619,1.0,1,3,2,1,45,1447880192255,1.0,0,2,0,12,1446483035795,1.0,0,-1,0,12,1449177187301,1.0,0,0,24,1449176274983,1.0,0,3,1443144901810,1.0,0,3,1444270616598,1.0,0,1,0,9,1444271370742,1.0,0,1,0,15,1445900584022,1.0,0,3,1449177498508,0.75
2627,0.9021739130434783,0.0,0.0,0.09,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443793988398,1.0,0,3,1443794094791,1.0,0,3,1443794133619,1.0,0,3,1443793776197,0.0,-1,3,1443793791178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443198483174,1.0,1,33,1444408700247,1.0,0,-1,0,48,1444427239543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0
2628,0.8695652173913043,0.9519230769230769,1.0,0.95,0.94,1,1.0,1,6,1449350495669,1.0,1,1,9,1449350570213,1.0,2,30,1449350859691,1.0,1,12,1449352390503,1.0,1,18,1449349521690,1.0,1,21,1449362784099,1.0,2,1,51,1449351432591,1.0,1,18,1449349680857,1.0,1,1,0,18,1449349464943,1.0,0,3,1443314883434,1.0,0,3,1443314924065,1.0,0,3,1443314966625,1.0,2,9,1449348494453,0.0,-1,3,1443314818994,1.0,1,0,24,1449360080063,1.0,0,0,21,1448152612725,1.0,0,6,1448152698243,1.0,1,2,0,54,1449358758274,1.0,0,30,1448154609462,1.0,1,-1,0,15,1449362998434,1.0,1,0,9,1449360233831,1.0,1,5,7,0,174,1449496505381,1.0,1,-1,0,27,1449359959962,1.0,0,-1,0,6,1448845802433,1.0,0,0,57,1448844797753,1.0,1,21,1449347515627,1.0,1,6,1449349088849,0.0,0,1,0,36,1449349360050,1.0,1,4,0,45,1449358888930,1.0,0,3,1448909061843,0.9583333333333334
2629,0.9347826086956522,0.9711538461538461,0.8625,0.78,0.6733333333333333,1,1.0,0,3,1445117058793,1.0,0,0,51,1445121633706,1.0,0,15,1445121399055,1.0,0,33,1446148997018,1.0,0,33,1444334184977,1.0,0,42,1447990008090,1.0,0,-1,3,1445121528242,1.0,0,93,1444404428265,1.0,0,0,0,39,1444340732106,1.0,0,3,1443661628934,1.0,0,45,1443662973060,1.0,0,6,1443662940498,1.0,0,3,1443661433818,0.0,-1,3,1443661562862,1.0,0,0,6,1447190286348,1.0,0,-1,3,1448419289897,1.0,0,6,1448419360401,1.0,0,17,0,57,1446169842222,1.0,0,27,1448420588294,1.0,0,-1,0,6,1447987723854,1.0,0,0,9,1447190110407,1.0,0,1,4,0,33,1447987798467,1.0,0,-1,0,6,1447190201531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,18,1442971390586,1.0,0,102,1444345994552,1.0,0,-1,0,27,1444333278660,1.0,0,-1,-1,3,1446171392052,-1,-1,-1,-1,0.75
2630,0.8913043478260869,0.9230769230769231,0.9125,0.8,0.7133333333333334,1,1.0,0,3,1445097060844,1.0,0,-1,3,1445097192519,1.0,0,15,1445098302786,1.0,0,9,1446168672615,1.0,0,3,1444334333510,1.0,0,12,1448032510446,1.0,0,0,6,1445098665033,1.0,0,9,1444334667224,1.0,0,-1,0,6,1444334167365,1.0,0,3,1443399744222,1.0,0,3,1443399876222,1.0,0,3,1443399911717,1.0,0,3,1443399586932,0.0,-1,3,1443399671239,1.0,0,-1,3,1447038694082,1.0,0,-1,3,1448601745844,1.0,0,3,1448601778152,1.0,0,4,0,39,1446170617593,1.0,0,12,1448601648865,1.0,0,0,0,33,1448049664288,1.0,0,0,9,1447039542377,1.0,0,4,0,0,33,1448051476650,1.0,0,-1,-1,3,1447038473363,1.0,0,5,0,21,1449263788752,1.0,0,0,9,1449211568114,1.0,2,15,1443050956182,1.0,0,15,1444055868075,1.0,0,-1,-1,3,1444333946836,1.0,0,-1,-1,3,1446171402776,1.0,0,6,1449264060405,0.75
2633,0.9456521739130435,0.8115384615384615,0.0,0.6,0.58,0,1.0,0,3,1445206237013,0.0,-1,-1,6,1445208402387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1448057698215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443575093688,1.0,0,3,1443575181109,1.0,0,3,1443575280558,1.0,0,3,1443574880122,0.0,-1,3,1443574978998,1.0,0,-1,3,1447176387085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,-1,3,1448057819343,1.0,0,0,21,1447190992804,1.0,0,1,-1,0,9,1448057945062,1.0,0,-1,0,6,1447176021928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1442987926421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7083333333333334
2634,0.8586956521739131,0.9711538461538461,0.925,0.89,0.8466666666666667,1,1.0,0,3,1444942822308,1.0,0,0,6,1444943069249,1.0,0,3,1445017693805,1.0,0,6,1446214795565,1.0,0,39,1444060972523,1.0,0,3,1447981586026,1.0,0,0,60,1445182240854,1.0,0,3,1444060926728,1.0,0,-1,0,9,1444056986261,1.0,0,3,1443479565869,1.0,0,12,1443479799002,1.0,0,3,1443479913134,1.0,0,3,1443479293659,0.0,-1,3,1443479390324,1.0,0,0,6,1446913995854,1.0,0,0,9,1448475709644,1.0,0,3,1448475753065,1.0,0,1,0,36,1446216091505,1.0,0,6,1448475969498,1.0,0,-1,0,6,1448047022441,1.0,0,0,6,1447181094139,1.0,0,2,1,0,24,1448048325100,1.0,0,-1,0,6,1446913637587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,6,1443033465613,1.0,0,3,1444054918430,1.0,0,-1,0,12,1444061253007,1.0,0,1,0,21,1446217195587,-1,-1,-1,-1,0.8958333333333334
2635,0.9347826086956522,0.9903846153846154,1.0,0.93,0.9066666666666666,1,1.0,3,12,1450201780383,1.0,3,3,12,1450201806712,1.0,2,15,1450201914264,1.0,1,12,1450202128017,1.0,1,27,1449866364325,1.0,1,9,1450205669277,1.0,2,2,33,1450201986083,1.0,1,33,1449866744113,1.0,1,1,0,15,1449866165974,1.0,1,6,1449865203502,1.0,1,6,1449865226375,1.0,1,6,1449865246311,1.0,1,9,1449865114065,0.0,-1,6,1449865146568,1.0,1,1,9,1450203357288,1.0,2,2,9,1450205859466,1.0,2,9,1450205875667,1.0,1,-1,0,15,1450202479418,1.0,2,18,1450205928779,1.0,1,0,0,60,1450205209465,1.0,1,1,15,1450203618994,1.0,1,0,3,0,21,1450205566079,1.0,1,2,1,15,1450203314846,1.0,0,-1,0,6,1448841226194,0.0,0,-1,21,1450206209879,1.0,2,9,1449865064960,1.0,1,9,1449865742107,1.0,1,-1,0,15,1449866116116,1.0,1,0,0,21,1450202862965,1.0,1,9,1450206289393,0.8958333333333334
2637,0.8913043478260869,0.9230769230769231,0.6625,0.87,0.8266666666666667,1,1.0,0,3,1444853382678,1.0,0,0,39,1445114926421,0.0,0,36,1445186436519,1.0,0,3,1445995493015,1.0,0,15,1444364637130,1.0,0,6,1447880574546,0.0,0,0,30,1445186413425,1.0,1,126,1444410302391,1.0,0,0,0,9,1444318848846,1.0,0,3,1443570894870,1.0,0,12,1443571139029,1.0,0,3,1443571241957,1.0,0,3,1443570689173,0.0,-1,3,1443570788512,1.0,0,0,6,1447191287596,1.0,0,-1,3,1448847466958,1.0,0,6,1448847803658,1.0,0,1,0,21,1445996925523,1.0,0,6,1448848660710,1.0,0,-1,0,9,1447886006760,1.0,0,0,6,1447192499627,1.0,0,1,1,0,15,1447887973689,1.0,0,1,0,12,1447191171930,1.0,0,7,0,27,1449203422779,1.0,0,0,21,1448914512374,1.0,0,3,1443054030445,1.0,0,3,1444249109801,1.0,0,0,0,33,1444318115003,1.0,0,1,0,24,1446005067222,1.0,0,12,1449204133879,0.9375
2638,0.9456521739130435,1.0,0.8375,0.88,0.88,1,1.0,0,9,1445292383226,1.0,0,-1,3,1445396614370,-1,-1,-1,-1,1.0,0,6,1446239498571,1.0,0,6,1444418144123,1.0,0,6,1448050851279,-1,-1,-1,-1,-1,1.0,0,3,1444418740354,1.0,0,-1,0,6,1444417503086,1.0,0,3,1443814049710,1.0,0,3,1443814115154,1.0,0,3,1443814168350,1.0,0,6,1443813616588,0.0,-1,3,1443813968977,1.0,0,-1,3,1447186469296,1.0,0,-1,3,1449009467387,1.0,0,3,1449009517337,1.0,0,-1,0,6,1446241335232,1.0,0,3,1449009626858,-1,-1,-1,-1,-1,-1,1.0,1,1,21,1447189938113,0.0,-1,0,0,-1,9,1448052128849,1.0,0,-1,0,9,1447186339722,1.0,0,-1,-1,3,1449259167355,1.0,0,-1,3,1449258670298,1.0,0,3,1443063034312,1.0,0,9,1444282353773,1.0,0,-1,0,6,1444416654092,1.0,0,0,0,9,1446241046463,1.0,1,6,1449259756719,0.75
2640,0.9239130434782609,1.0,1.0,0.94,0.9266666666666666,1,1.0,0,3,1444865320112,1.0,0,0,12,1444865964319,1.0,0,6,1444867497042,1.0,0,3,1446158634238,1.0,1,33,1444365350831,1.0,0,21,1448069420934,1.0,0,0,9,1444868074947,1.0,1,24,1444366194742,1.0,0,-1,0,9,1444364038997,1.0,0,6,1443537289045,1.0,0,3,1443537367778,1.0,0,3,1443537452282,1.0,0,3,1443536812087,0.0,-1,3,1443537070613,1.0,0,0,6,1447114547710,1.0,0,-1,3,1448674108793,1.0,1,6,1450199766945,1.0,0,-1,-1,3,1446161229996,1.0,0,6,1448674561613,1.0,0,-1,0,6,1448072301726,1.0,0,0,12,1447115248506,0.0,-1,11,4,-1,132,1448078292183,1.0,0,2,0,12,1447113499982,1.0,1,0,0,15,1449260524911,1.0,0,0,9,1449257368683,1.0,1,6,1442793676096,1.0,1,90,1444362076565,1.0,0,-1,-1,3,1444363434487,1.0,0,-1,-1,3,1446163708575,1.0,2,21,1449260927835,0.8541666666666666
2643,0.9065217391304349,0.8374999999999999,0.775,0.87,0.8666666666666667,1,1.0,0,3,1445267710617,1.0,0,-1,3,1445270068223,1.0,0,3,1445271736822,1.0,0,3,1446050801121,1.0,0,21,1444335557843,1.0,0,6,1447962641933,1.0,0,0,9,1445274987860,1.0,0,36,1444356062900,1.0,0,-1,-1,3,1444331619159,1.0,0,3,1443406870806,1.0,0,3,1443407083678,1.0,0,3,1443407206585,1.0,0,3,1443406064080,0.0,-1,3,1443406351765,1.0,0,0,6,1447090659528,1.0,0,-1,3,1448900862447,1.0,0,6,1448901008559,1.0,0,5,0,27,1446230764305,1.0,0,3,1448902507792,1.0,0,-1,0,9,1447965420238,1.0,0,-1,3,1447097846464,1.0,0,1,-1,0,9,1447966990584,1.0,1,4,0,33,1447090888328,1.0,0,3,0,15,1449112034373,1.0,0,0,6,1449110715601,1.0,0,3,1443125159279,1.0,0,3,1443904510181,1.0,0,-1,-1,3,1443906719226,1.0,0,4,0,18,1446056065322,1.0,0,6,1449112415757,0.7916666666666666
2644,0.8913043478260869,0.0,0.0,0.44,0.38,0,1.0,0,3,1444871822627,1.0,0,0,9,1444931290007,1.0,0,3,1444874160353,1.0,0,9,1445882107749,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,0,42,1445022061757,-1,-1,-1,-1,0.0,-1,3,-1,15,1444334121307,1.0,0,6,1443311901505,1.0,0,3,1443311921657,1.0,0,3,1443313119243,1.0,0,3,1443311656490,0.0,-1,3,1443311751739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1442709490713,1.0,1,9,1444329648034,0.0,-1,2,-1,12,1444333624622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8958333333333334
2645,0.8478260869565217,0.0,0.0,0.15,0.0,0,1.0,0,3,1445021849494,1.0,0,-1,3,1445021914250,0.0,-1,18,1445229326205,-1,-1,-1,-1,1.0,0,3,1444420689005,-1,-1,-1,-1,0.0,-1,-1,6,1445229801050,1.0,0,6,1444421051062,1.0,0,-1,0,6,1444420646767,1.0,0,3,1443817810885,1.0,0,6,1443818079350,1.0,0,3,1443818143704,1.0,0,15,1443817598973,0.0,-1,3,1443822101818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443063308008,1.0,0,12,1444420226874,1.0,0,-1,0,12,1444420480930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2708333333333333
2646,0.9891304347826086,1.0,0.725,0.94,0.9266666666666666,1,1.0,0,3,1445114842331,1.0,0,0,24,1445115406480,1.0,0,6,1445115942881,1.0,0,3,1446216303404,1.0,0,3,1444329651333,1.0,0,21,1448049801656,1.0,0,0,9,1445116842867,1.0,0,12,1444330544645,1.0,0,-1,-1,3,1444329560830,1.0,0,3,1443727820480,1.0,0,3,1443727986049,1.0,0,3,1443728047631,1.0,0,3,1443727447846,0.0,-1,3,1443727596314,1.0,0,0,6,1447184335178,1.0,0,0,6,1448562666578,1.0,0,3,1448562692266,1.0,0,-1,-1,3,1446216540628,1.0,0,3,1448562786853,1.0,0,0,0,15,1448047736489,1.0,0,0,15,1447185055746,1.0,0,0,0,0,36,1448048714568,1.0,0,-1,0,6,1447184279128,1.0,0,-1,0,6,1449159797492,1.0,0,0,6,1449159380298,1.0,0,3,1442961594390,1.0,0,15,1444228252333,1.0,0,-1,-1,3,1444329446022,1.0,0,5,0,24,1446218295554,1.0,0,6,1449160026555,0.9791666666666666
2647,0.40217391304347827,0.5480769230769231,0.275,0.57,0.5733333333333334,1,1.0,1,21,1448392659505,1.0,0,0,12,1448338956078,1.0,2,57,1449402757931,1.0,1,33,1449775974893,1.0,4,93,1447698253765,1.0,0,3,1449421428208,1.0,2,0,36,1449394191570,1.0,3,219,1447699858735,1.0,4,0,1,21,1447657850227,1.0,2,9,1446579170603,1.0,1,9,1446539233553,1.0,2,15,1446579195746,1.0,2,9,1446579129932,0.0,-1,6,1446539155946,1.0,2,2,15,1449779159403,1.0,1,0,15,1449483292158,1.0,1,30,1449485703079,1.0,2,4,1,75,1449776500227,1.0,1,81,1449486408658,-1,-1,-1,-1,-1,-1,1.0,0,0,39,1449790229589,-1,-1,-1,-1,-1,-1,-1,1.0,3,3,1,51,1449778063241,0.0,0,5,0,36,1449488229897,1.0,0,0,48,1449230190305,1.0,1,6,1446525820359,1.0,4,111,1449396941473,1.0,2,-1,1,33,1447434814173,1.0,3,1,0,42,1449777095694,1.0,1,63,1449233056970,0.5416666666666666
2648,0.8478260869565217,0.9663461538461539,0.775,0.62,0.4266666666666667,1,0.0,2,48,1445384926988,1.0,3,1,21,1445385456004,1.0,0,3,1445277832205,1.0,1,9,1446165747650,1.0,0,6,1444345761994,1.0,0,3,1447984425947,1.0,0,0,12,1445278466846,1.0,0,3,1444346370222,1.0,0,-1,-1,3,1444345199238,1.0,0,6,1443730213312,1.0,0,27,1443820299877,1.0,0,6,1443820343196,1.0,0,3,1443729989257,0.0,-1,3,1443730050977,1.0,0,-1,3,1447194222464,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1,13,1,75,1446232989188,-1,-1,-1,-1,1.0,0,0,0,12,1448043369185,1.0,0,0,6,1447195061978,1.0,0,-1,-1,-1,3,1448043644219,1.0,0,-1,0,6,1447194130226,1.0,0,-1,0,6,1449256637522,1.0,0,-1,3,1449256339638,1.0,0,15,1443147346277,1.0,2,33,1445203438134,1.0,0,0,0,9,1444344891512,1.0,0,-1,0,12,1446229864714,1.0,0,3,1449256749163,0.5416666666666666
2649,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,3,1443762206961,1.0,0,6,1443763171112,1.0,0,6,1443763132430,1.0,0,18,1443763228463,0.0,-1,3,1443761999505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,6,1443153092967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2650,0.8369565217391305,0.8365384615384616,0.9125,0.7,0.5666666666666667,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,39,1446182996487,1.0,0,15,1444347913418,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,0,9,1444358528323,1.0,0,0,0,27,1444347663967,1.0,0,12,1443583342024,1.0,0,3,1443583124201,1.0,0,3,1443583164546,1.0,0,9,1443582746903,0.0,-1,3,1443582796621,1.0,0,0,15,1446485755772,1.0,0,-1,3,1448934414943,1.0,0,6,1448934445504,1.0,0,-1,-1,3,1446183144583,1.0,0,3,1448934402268,-1,-1,-1,-1,-1,-1,1.0,0,0,15,1447204007657,-1,-1,-1,-1,-1,-1,-1,1.0,0,-1,0,9,1446485577096,1.0,0,-1,-1,3,1448937807603,1.0,0,0,27,1448936074439,1.0,0,3,1443061074933,1.0,0,3,1444341387126,1.0,1,-1,1,15,1444347147330,1.0,0,-1,0,6,1446183310662,1.0,0,3,1448936840184,0.6666666666666666
2652,0.9782608695652174,0.875,0.875,0.83,0.74,1,1.0,0,6,1444611394578,1.0,0,0,12,1444611609629,1.0,0,3,1444612378042,1.0,0,15,1446065949511,1.0,0,3,1444326309765,1.0,0,3,1447619772230,1.0,0,0,6,1444612913937,1.0,0,6,1444326568683,1.0,0,2,0,24,1444326154854,1.0,0,3,1443498133327,1.0,0,3,1443498214825,1.0,0,6,1443498262086,1.0,0,3,1443497957638,0.0,-1,3,1443498039010,1.0,0,0,12,1446444303830,1.0,0,0,6,1448227718530,1.0,0,6,1448227741361,1.0,0,2,0,18,1446066540209,0.0,0,27,1450132980094,1.0,0,-1,0,24,1447620798098,1.0,0,-1,3,1446445617435,1.0,0,2,1,0,51,1447621906506,1.0,0,-1,0,9,1446444129102,-1,-1,-1,-1,-1,-1,0.0,-1,-1,12,1448833258409,1.0,0,9,1443153007242,1.0,0,12,1444324925751,1.0,0,-1,0,6,1444325426951,1.0,0,-1,0,6,1446067233495,-1,-1,-1,-1,0.8958333333333334
